   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
    4800 -1.97751710E-01  7.54953153E-03  8.81416915E-01  9.03359570E-01  0.00000000E+00
    4900 -2.38778669E-01  2.06479225E-02  8.62381464E-01  8.95066131E-01  0.00000000E+00
    5000 -2.16718758E-01  5.99357838E-03  8.59082858E-01  8.86017099E-01  0.00000000E+00
    5100 -1.92368507E-01  3.81444153E-02  8.82461432E-01  9.03990497E-01  0.00000000E+00
    5200 -2.71960961E-01  8.01637180E-02  8.50651761E-01  8.96659023E-01  0.00000000E+00
    5300 -2.92652624E-01  8.02579666E-03  8.47584670E-01  8.96721665E-01  0.00000000E+00
    5400 -3.48848741E-01  1.15621848E-02  8.29167212E-01  8.99637368E-01  0.00000000E+00
    5500 -3.55957532E-01  2.33335755E-02  8.27310459E-01  9.00939962E-01  0.00000000E+00
    5600 -3.49264400E-01  1.36297381E-01  8.22561343E-01  9.03974425E-01  0.00000000E+00
    5700 -3.78497858E-01  2.41848676E-01  7.87189069E-01  9.06321158E-01  0.00000000E+00
    5800 -3.79582688E-01  1.89834676E-01  8.04377932E-01  9.09474617E-01  0.00000000E+00
    5900 -3.73299705E-01  1.41489573E-01  8.13912216E-01  9.06545677E-01  0.00000000E+00
    6000 -2.95078159E-01  1.64704429E-01  8.32045000E-01  8.98052087E-01  0.00000000E+00
    6100 -2.72154878E-01  1.97719028E-01  8.48880408E-01  9.13104067E-01  0.00000000E+00
    6200 -3.35182408E-01  9.39826838E-02  8.14948266E-01  8.86183202E-01  0.00000000E+00
    6300 -3.61960478E-01  8.06847807E-02  8.40724292E-01  9.18881253E-01  0.00000000E+00
    6400 -3.37186782E-01  1.17422768E-02  8.20692019E-01  8.87337702E-01  0.00000000E+00
    6500 -2.70824673E-01  4.87548774E-02  8.46497584E-01  8.90101793E-01  0.00000000E+00
    6600 -2.24509867E-01  1.05872780E-02  8.47220561E-01  8.76526924E-01  0.00000000E+00
    6700 -1.56911572E-01 -3.73231483E-02  8.71105888E-01  8.85911805E-01  0.00000000E+00
    6800 -2.06686131E-01 -1.11016702E-01  8.48537336E-01  8.80374622E-01  0.00000000E+00
    6900 -1.66269469E-01 -3.72073726E-02  8.62896938E-01  8.79557304E-01  0.00000000E+00
    7000 -2.03907116E-01 -6.32485776E-02  8.41843571E-01  8.68492426E-01  0.00000000E+00
    7100 -2.22288993E-01 -4.89855229E-02  8.41827493E-01  8.72058201E-01  0.00000000E+00
    7200 -2.32259272E-01 -3.26726454E-02  8.45018305E-01  8.76965111E-01  0.00000000E+00
    7300 -2.44443145E-01  5.77135324E-02  8.54248489E-01  8.90406528E-01  0.00000000E+00
    7400 -2.89743954E-01 -1.84851730E-02  8.60692249E-01  9.08341570E-01  0.00000000E+00
    7500 -2.91408294E-01 -1.51493834E-02  8.28111925E-01  8.78019167E-01  0.00000000E+00
    7600 -2.84859205E-01  1.16407633E-03  8.41593966E-01  8.88496778E-01  0.00000000E+00
    7700 -2.73066566E-01  6.14178165E-03  8.45082947E-01  8.88126262E-01  0.00000000E+00
    7800 -2.67380973E-01 -1.42937683E-02  8.23038264E-01  8.65499209E-01  0.00000000E+00
    7900 -2.77388421E-01 -8.22304095E-02  8.30758609E-01  8.79696563E-01  0.00000000E+00
    8000 -3.01106924E-01 -9.75646238E-02  8.35167606E-01  8.93134461E-01  0.00000000E+00
    8100 -2.43014712E-01  1.36533238E-02  8.56667305E-01  8.90573655E-01  0.00000000E+00
    8200 -1.42897632E-01  8.64496924E-03  8.81968032E-01  8.93511096E-01  0.00000000E+00
    8300 -1.43828659E-01  6.80282529E-02  8.83295177E-01  8.97510387E-01  0.00000000E+00
    8400 -1.45348041E-01  4.34280448E-02  8.83381867E-01  8.96312206E-01  0.00000000E+00
    8500 -1.98010116E-01  4.43426003E-02  8.82771904E-01  9.05792750E-01  0.00000000E+00
    8600 -1.59727839E-01  4.33634232E-02  8.82418393E-01  8.97805986E-01  0.00000000E+00
    8700 -1.85272558E-01  2.63933192E-02  8.53863722E-01  8.74131445E-01  0.00000000E+00
    8800 -2.30714476E-01  4.05336203E-03  8.41316526E-01  8.72387010E-01  0.00000000E+00
    8900 -1.59892582E-01 -5.35967730E-02  8.51427026E-01  8.67966723E-01  0.00000000E+00
    9000 -2.03735333E-01 -6.00740977E-02  8.31334654E-01  8.58040961E-01  0.00000000E+00
    9100 -2.18013766E-01 -6.65612523E-02  8.38776758E-01  8.69198971E-01  0.00000000E+00
    9200 -1.55771761E-01 -5.90167732E-02  8.73671592E-01  8.89409845E-01  0.00000000E+00
    9300 -2.49428234E-01 -1.13371026E-01  8.60390552E-01  9.02961425E-01  0.00000000E+00
    9400 -2.83221598E-01 -1.46614555E-02  8.63140123E-01  9.08537454E-01  0.00000000E+00
    9500 -3.23128173E-01 -5.08197302E-03  8.42854443E-01  9.02685579E-01  0.00000000E+00
    9600 -2.48246193E-01 -1.89597488E-02  8.59402827E-01  8.94739551E-01  0.00000000E+00
    9700 -2.35662289E-01 -1.78190908E-02  8.44373783E-01  8.76824567E-01  0.00000000E+00
    9800 -2.03460716E-01  3.29515804E-02  8.85091915E-01  9.08773771E-01  0.00000000E+00
    9900 -1.88474775E-01  2.82092584E-02  8.82272134E-01  9.02619865E-01  0.00000000E+00
   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
       0 -1.33217294E-01  5.64799703E-02  8.86590592E-01  8.98320495E-01  0.00000000E+00
     100 -1.76504121E-01  8.22545617E-02  9.26294029E-01  9.46541148E-01  0.00000000E+00
     200 -1.94382488E-01  9.39129851E-02  9.07148447E-01  9.32481906E-01  0.00000000E+00
     300 -2.31140434E-01  1.51219871E-01  9.04214107E-01  9.45460999E-01  0.00000000E+00
     400 -2.59087256E-01  1.03072111E-01  9.10876105E-01  9.52599257E-01  0.00000000E+00
     500 -2.51224764E-01  9.71663341E-02  9.14916996E-01  9.53744351E-01  0.00000000E+00
     600 -2.72868795E-01  9.03563993E-02  9.06269400E-01  9.50760687E-01  0.00000000E+00
     700 -3.04650845E-01  4.84286872E-02  9.00081215E-01  9.51474471E-01  0.00000000E+00
     800 -3.22339957E-01  1.52165742E-02  8.94449375E-01  9.50880790E-01  0.00000000E+00
     900 -3.05730674E-01  4.79171827E-02  9.07851358E-01  9.59146178E-01  0.00000000E+00
    1000 -3.01163305E-01  7.46576584E-02  8.92371862E-01  9.44775446E-01  0.00000000E+00
    1100 -2.68557719E-01  4.52297835E-02  9.08071511E-01  9.48031039E-01  0.00000000E+00
    1200 -2.80756339E-01  1.30807814E-02  8.94868050E-01  9.37968046E-01  0.00000000E+00
    1300 -2.62768333E-01  5.38530406E-02  9.06225404E-01  9.45088266E-01  0.00000000E+00
    1400 -2.62803966E-01  1.08220453E-01  9.03048550E-01  9.46717632E-01  0.00000000E+00
    1500 -2.21021976E-01  1.14734589E-01  9.11595036E-01  9.44997487E-01  0.00000000E+00
    1600 -2.28578412E-01  1.61843590E-01  9.02505535E-01  9.44964380E-01  0.00000000E+00
    1700 -1.83208335E-01  1.95741960E-01  9.07747745E-01  9.46512640E-01  0.00000000E+00
    1800 -1.71872923E-01  1.75450386E-01  9.11757130E-01  9.44258547E-01  0.00000000E+00
    1900 -1.54765515E-01  1.48447782E-01  9.22158132E-01  9.46765403E-01  0.00000000E+00
    2000 -1.53892647E-01  1.64651931E-01  9.14498530E-01  9.41860269E-01  0.00000000E+00
    2100 -1.76883044E-01  1.45552615E-01  9.12571659E-01  9.40882675E-01  0.00000000E+00
    2200 -1.77051624E-01  1.18632975E-01  9.31415307E-01  9.55487067E-01  0.00000000E+00
    2300 -1.35366950E-01  1.24409366E-01  9.19433772E-01  9.37635517E-01  0.00000000E+00
    2400 -9.84940538E-02  1.12390101E-01  9.36945472E-01  9.48788401E-01  0.00000000E+00
    2500 -1.13205257E-01  8.81870711E-02  9.37500064E-01  9.48419084E-01  0.00000000E+00
    2600 -1.04226472E-01  1.16202390E-01  9.29211104E-01  9.42231091E-01  0.00000000E+00
    2700 -1.59741028E-01  8.31565519E-02  9.22385775E-01  9.39801962E-01  0.00000000E+00
    2800 -2.06197343E-01  9.14480495E-03  9.16369829E-01  9.39326692E-01  0.00000000E+00
    2900 -2.45147913E-01 -4.87983340E-02  9.08333761E-01  9.42098189E-01  0.00000000E+00
    3000 -2.86784124E-01 -7.90695070E-02  8.92883957E-01  9.41137016E-01  0.00000000E+00
    3100 -2.84469357E-01 -1.11634320E-01  9.01140398E-01  9.51545613E-01  0.00000000E+00
    3200 -2.07608268E-01 -1.16381659E-01  9.21842387E-01  9.52071042E-01  0.00000000E+00
    3300 -1.51971606E-01 -2.76132101E-02  9.42426165E-01  9.54999966E-01  0.00000000E+00
    3400 -1.43653815E-01 -7.65351038E-03  9.38508590E-01  9.49470046E-01  0.00000000E+00
    3500 -1.01735895E-01 -3.55355796E-02  9.50390880E-01  9.56480943E-01  0.00000000E+00
    3600 -9.29136019E-02 -1.82117023E-02  9.44150275E-01  9.48885844E-01  0.00000000E+00
    3700 -8.23193573E-02 -4.51758175E-02  9.42331632E-01  9.46998540E-01  0.00000000E+00
    3800 -1.09542258E-01 -3.13029463E-02  9.45986934E-01  9.52822470E-01  0.00000000E+00
    3900 -8.08219154E-02 -3.47238389E-02  9.52293813E-01  9.56347966E-01  0.00000000E+00
    4000 -6.52472794E-02 -6.39960288E-02  9.38950171E-01  9.43387579E-01  0.00000000E+00
    4100 -7.96773385E-02 -1.23550026E-01  9.38150660E-01  9.49599783E-01  0.00000000E+00
    4200 -8.02978695E-02 -1.15681071E-01  9.34217771E-01  9.44771243E-01  0.00000000E+00
    4300 -9.18606490E-02 -6.43316141E-02  9.29585046E-01  9.36325420E-01  0.00000000E+00
    4400 -1.04312483E-01 -6.68477105E-02  9.30820321E-01  9.39029382E-01  0.00000000E+00
    4500 -6.99493148E-02 -4.24021669E-02  9.40740690E-01  9.44290155E-01  0.00000000E+00
    4600 -1.28231154E-01 -8.71495453E-02  9.34645268E-01  9.47417568E-01  0.00000000E+00
    4700 -1.71588361E-01 -4.41165438E-02  9.32224430E-01  9.48910545E-01  0.00000000E+00
    4800 -1.99987826E-01  5.57022297E-02  9.37691646E-01  9.60397570E-01  0.00000000E+00
    4900 -2.06625136E-01  2.20481253E-02  9.31522577E-01  9.54418345E-01  0.00000000E+00
    5000 -1.87276338E-01  4.80434071E-03  9.35016254E-01  9.53598921E-01  0.00000000E+00
    5100 -2.10147280E-01 -1.40897869E-02  9.28882642E-01  9.52461739E-01  0.00000000E+00
    5200 -2.77414997E-01 -1.07096709E-02  9.07896262E-01  9.49394228E-01  0.00000000E+00
    5300 -3.12760348E-01 -9.00114381E-02  8.91009734E-01  9.48588130E-01  0.00000000E+00
    5400 -3.59393908E-01 -1.07783902E-01  8.53929194E-01  9.32725265E-01  0.00000000E+00
    5500 -3.44749677E-01 -9.43593297E-02  8.71804512E-01  9.42230932E-01  0.00000000E+00
    5600 -3.27649690E-01 -3.46977010E-02  8.86801726E-01  9.46031474E-01  0.00000000E+00
    5700 -3.23950408E-01 -1.22042931E-02  8.89500882E-01  9.46733664E-01  0.00000000E+00
    5800 -3.39892405E-01 -1.98031701E-02  8.87661828E-01  9.50716853E-01  0.00000000E+00
    5900 -3.40176853E-01 -1.81030685E-02  8.87220148E-01  9.50372350E-01  0.00000000E+00
    6000 -2.72924329E-01 -1.20609446E-02  8.97062401E-01  9.37738827E-01  0.00000000E+00
    6100 -2.31491162E-01  6.88274343E-02  9.08472744E-01  9.40025585E-01  0.00000000E+00
    6200 -2.25708682E-01  2.16278380E-02  9.21454034E-01  9.48941363E-01  0.00000000E+00
    6300 -2.20568053E-01  4.72114383E-02  9.22972015E-01  9.50135004E-01  0.00000000E+00
    6400 -2.00713239E-01  4.52454305E-02  9.20149980E-01  9.42872705E-01  0.00000000E+00
    6500 -1.63199737E-01  4.30958561E-02  9.29674409E-01  9.44873490E-01  0.00000000E+00
    6600 -1.40907410E-01  1.21792764E-02  9.31217161E-01  9.41896297E-01  0.00000000E+00
    6700 -1.53808983E-01  5.42922217E-03  9.36248138E-01  9.48813604E-01  0.00000000E+00
    6800 -1.60406502E-01 -2.81551213E-02  9.32907498E-01  9.47016028E-01  0.00000000E+00
    6900 -1.32237427E-01 -4.66519041E-02  9.28019220E-01  9.38553573E-01  0.00000000E+00
    7000 -1.71964009E-01 -9.11033136E-02  9.26504196E-01  9.46721426E-01  0.00000000E+00
    7100 -1.37493271E-01 -9.29669354E-02  9.31754743E-01  9.46421762E-01  0.00000000E+00
    7200 -1.01882725E-01 -7.81814908E-02  9.31994925E-01  9.40801241E-01  0.00000000E+00
    7300 -9.51465629E-02 -2.76995032E-02  9.49149121E-01  9.54308223E-01  0.00000000E+00
    7400 -9.61454724E-02 -6.39583189E-03  9.50994313E-01  9.55863506E-01  0.00000000E+00
    7500 -1.30926246E-01 -3.13088013E-02  9.33428087E-01  9.43085318E-01  0.00000000E+00
    7600 -1.09767426E-01 -2.69812893E-02  9.34498582E-01  9.41309980E-01  0.00000000E+00
    7700 -1.87159041E-02 -4.10491760E-02  9.43225860E-01  9.44304158E-01  0.00000000E+00
    7800  1.05983051E-02 -4.86621582E-02  9.40518985E-01  9.41836658E-01  0.00000000E+00
    7900  6.41423941E-02 -9.18339820E-02  9.32874706E-01  9.39575938E-01  0.00000000E+00
    8000  2.94924596E-02 -9.11221516E-02  9.34654148E-01  9.39548524E-01  0.00000000E+00
    8100  7.20216903E-02 -2.90294244E-02  9.33902958E-01  9.37125694E-01  0.00000000E+00
    8200  1.24423874E-01 -4.11971905E-02  9.37660517E-01  9.46776507E-01  0.00000000E+00
    8300  7.24073790E-02 -3.82072980E-02  9.43511636E-01  9.47056932E-01  0.00000000E+00
    8400  1.34319134E-01 -7.10930894E-02  9.38694586E-01  9.50917127E-01  0.00000000E+00
    8500  7.86139219E-02 -8.35096899E-02  9.32842871E-01  9.39866927E-01  0.00000000E+00
    8600  9.25083973E-02 -8.50428019E-02  9.38198121E-01  9.46575827E-01  0.00000000E+00
    8700  1.78570099E-01 -1.05454863E-01  9.23213207E-01  9.46219125E-01  0.00000000E+00
    8800  1.48165784E-01 -9.43188191E-02  9.23686731E-01  9.40237372E-01  0.00000000E+00
    8900  1.65919396E-01 -1.03117023E-01  9.16411524E-01  9.37001839E-01  0.00000000E+00
    9000  1.62513618E-01 -8.63431170E-02  9.34423958E-01  9.52372796E-01  0.00000000E+00
    9100  1.43904434E-01 -1.16486138E-01  9.31548716E-01  9.49768665E-01  0.00000000E+00
    9200  1.48732833E-01 -6.44658194E-02  9.36096613E-01  9.50028509E-01  0.00000000E+00
    9300  9.84524526E-02 -6.51146616E-02  9.38376943E-01  9.45771691E-01  0.00000000E+00
    9400  1.78383285E-02 -5.84757434E-02  9.45840279E-01  9.47814039E-01  0.00000000E+00
    9500 -3.11109536E-03 -6.45835042E-02  9.49151269E-01  9.51351060E-01  0.00000000E+00
    9600  3.93107526E-02 -6.32876676E-02  9.38065129E-01  9.41019049E-01  0.00000000E+00
    9700  5.63997217E-02 -7.57412041E-02  9.46849386E-01  9.51546856E-01  0.00000000E+00
    9800 -1.57595965E-02 -4.23153218E-02  9.58027265E-01  9.59090816E-01  0.00000000E+00
    9900 -6.87408432E-02 -7.55039443E-02  9.49642456E-01  9.55116194E-01  0.00000000E+00
   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
       0 -3.26293932E-02 -7.17382802E-02  9.44647710E-01  9.47929509E-01  0.00000000E+00
     100 -5.05525826E-02 -1.00840897E-01  9.64038851E-01  9.70615967E-01  0.00000000E+00
     200 -6.12884330E-02 -7.96353199E-02  9.70473121E-01  9.75661896E-01  0.00000000E+00
     300 -5.57734292E-02 -4.58427920E-02  9.75107421E-01  9.77776416E-01  0.00000000E+00
     400 -4.46234310E-02 -3.82569396E-02  9.78555081E-01  9.80318769E-01  0.00000000E+00
     500 -4.92118777E-02 -6.18074328E-02  9.77705497E-01  9.80892455E-01  0.00000000E+00
     600 -4.34676147E-02 -3.63822929E-02  9.76573584E-01  9.78217292E-01  0.00000000E+00
     700 -5.61555931E-02 -6.06037271E-02  9.73235460E-01  9.76736158E-01  0.00000000E+00
     800 -6.77673672E-02 -8.07839992E-02  9.74598209E-01  9.80285744E-01  0.00000000E+00
     900 -7.32240063E-02 -6.05394549E-02  9.77789879E-01  9.82394945E-01  0.00000000E+00
    1000 -7.53353228E-02 -4.83576248E-02  9.73821548E-01  9.77927542E-01  0.00000000E+00
    1100 -5.68799273E-02 -5.55098763E-02  9.79680231E-01  9.82898788E-01  0.00000000E+00
    1200 -5.15686923E-02 -6.62125053E-02  9.76293093E-01  9.79893683E-01  0.00000000E+00
    1300 -7.16345700E-02 -4.13848219E-02  9.74206646E-01  9.77713048E-01  0.00000000E+00
    1400 -3.62743396E-02 -1.03719910E-02  9.82258229E-01  9.82982520E-01  0.00000000E+00
    1500 -1.12862208E-02 -1.39332607E-02  9.81312034E-01  9.81475839E-01  0.00000000E+00
    1600 -1.92279689E-02  1.28118893E-02  9.81576620E-01  9.81848522E-01  0.00000000E+00
    1700  5.45344500E-03  3.71248975E-02  9.78555629E-01  9.79274791E-01  0.00000000E+00
    1800  8.93925776E-03  7.18803625E-02  9.77015380E-01  9.79696764E-01  0.00000000E+00
    1900  8.34343286E-03  1.01643896E-01  9.72614687E-01  9.77947045E-01  0.00000000E+00
    2000 -3.94694115E-02  1.32420060E-01  9.70348305E-01  9.80137102E-01  0.00000000E+00
    2100 -1.70502999E-02  1.52761969E-01  9.64923681E-01  9.77089885E-01  0.00000000E+00
    2200  9.42924150E-05  1.23563804E-01  9.74780400E-01  9.82580709E-01  0.00000000E+00
    2300  2.66280920E-02  1.14922675E-01  9.71545342E-01  9.78681066E-01  0.00000000E+00
    2400  5.65956811E-03  1.06018225E-01  9.75159749E-01  9.80922234E-01  0.00000000E+00
    2500 -2.69704881E-02  9.15791186E-02  9.74906831E-01  9.79570044E-01  0.00000000E+00
    2600 -1.57666524E-02  9.74056822E-02  9.77939400E-01  9.82904840E-01  0.00000000E+00
    2700 -4.89936484E-02  1.09108735E-01  9.72572048E-01  9.79898710E-01  0.00000000E+00
    2800 -4.16365492E-02  8.95261417E-02  9.74270674E-01  9.79260884E-01  0.00000000E+00
    2900 -5.36879656E-02  6.81181798E-02  9.75446114E-01  9.79294443E-01  0.00000000E+00
    3000 -5.32974879E-02  7.12004021E-02  9.77115520E-01  9.81154860E-01  0.00000000E+00
    3100 -4.99538315E-02  3.32341507E-02  9.79525098E-01  9.81360948E-01  0.00000000E+00
    3200 -6.49568534E-02  2.38835333E-02  9.78500254E-01  9.80944730E-01  0.00000000E+00
    3300 -6.89570241E-02  3.79193824E-02  9.78043088E-01  9.81203971E-01  0.00000000E+00
    3400 -6.17771814E-02  8.23846965E-02  9.76099787E-01  9.81516405E-01  0.00000000E+00
    3500 -5.76874777E-02  3.37364178E-02  9.80169334E-01  9.82444866E-01  0.00000000E+00
    3600 -4.09524507E-02  3.97847803E-02  9.78952280E-01  9.80615877E-01  0.00000000E+00
    3700 -4.79883835E-02  5.83796144E-02  9.78732328E-01  9.81645575E-01  0.00000000E+00
    3800 -5.38753792E-02  8.91745558E-02  9.76243405E-01  9.81787067E-01  0.00000000E+00
    3900 -1.70867563E-02  7.86808108E-02  9.78395343E-01  9.81702640E-01  0.00000000E+00
    4000 -2.31512871E-02  5.75805539E-02  9.77478993E-01  9.79447132E-01  0.00000000E+00
    4100 -2.24244168E-02  2.77764646E-02  9.79125326E-01  9.79775888E-01  0.00000000E+00
    4200 -5.89046882E-02  3.14529429E-02  9.74933638E-01  9.77217810E-01  0.00000000E+00
    4300 -4.37576006E-02  5.04526590E-02  9.73330986E-01  9.75619499E-01  0.00000000E+00
    4400 -4.05064572E-02  2.29220538E-02  9.74584776E-01  9.75695484E-01  0.00000000E+00
    4500 -1.39275775E-02  2.00879328E-02  9.76271474E-01  9.76577439E-01  0.00000000E+00
    4600 -2.12358051E-02  1.09234202E-02  9.76278862E-01  9.76570887E-01  0.00000000E+00
    4700 -5.18819821E-02  3.55188513E-02  9.77019077E-01  9.79040145E-01  0.00000000E+00
    4800 -5.89118576E-02  4.32310154E-02  9.78139817E-01  9.80865449E-01  0.00000000E+00
    4900 -5.86503049E-02  6.27866415E-02  9.76529848E-01  9.80302283E-01  0.00000000E+00
    5000 -4.75968696E-02  6.60088791E-02  9.76256585E-01  9.79642564E-01  0.00000000E+00
    5100 -5.29870544E-02  6.06519994E-02  9.74142029E-01  9.77465593E-01  0.00000000E+00
    5200 -7.18580664E-02  8.32048414E-02  9.69618027E-01  9.75830797E-01  0.00000000E+00
    5300 -9.18300809E-02  8.68206824E-02  9.73211829E-01  9.81382626E-01  0.00000000E+00
    5400 -9.38370799E-02  6.03872142E-02  9.73670700E-01  9.80044206E-01  0.00000000E+00
    5500 -7.43668625E-02  7.48900014E-02  9.71206825E-01  9.76924582E-01  0.00000000E+00
    5600 -6.14988420E-02  1.06665168E-01  9.70922160E-01  9.78697812E-01  0.00000000E+00
    5700 -4.71715209E-02  1.33530500E-01  9.66687695E-01  9.77005961E-01  0.00000000E+00
    5800 -3.54044139E-02  1.01926651E-01  9.71120033E-01  9.77096020E-01  0.00000000E+00
    5900 -3.45893797E-02  7.22636807E-02  9.73801298E-01  9.77091312E-01  0.00000000E+00
    6000  4.59118652E-03  5.84483252E-02  9.74515897E-01  9.76277890E-01  0.00000000E+00
    6100  3.65831713E-02  6.13587407E-02  9.74821115E-01  9.77435128E-01  0.00000000E+00
    6200  1.31584273E-02  3.48581917E-02  9.79640147E-01  9.80348436E-01  0.00000000E+00
    6300  1.19021683E-02  1.94080050E-02  9.81660786E-01  9.81924758E-01  0.00000000E+00
    6400  1.25941544E-02  4.16802228E-02  9.81318453E-01  9.82283951E-01  0.00000000E+00
    6500  2.79099787E-02  3.26075138E-02  9.76119580E-01  9.77062767E-01  0.00000000E+00
    6600  5.13324719E-02 -4.87727959E-03  9.78588616E-01  9.79946167E-01  0.00000000E+00
    6700  2.66623892E-02 -1.27497815E-02  9.75851767E-01  9.76299191E-01  0.00000000E+00
    6800 -7.80638327E-03 -1.39424116E-02  9.77352847E-01  9.77483462E-01  0.00000000E+00
    6900 -1.14628250E-02  1.43558774E-03  9.77705958E-01  9.77774206E-01  0.00000000E+00
    7000 -4.56245750E-02 -3.00573398E-02  9.77172637E-01  9.78698834E-01  0.00000000E+00
    7100 -2.88729293E-02 -3.60083813E-02  9.78284375E-01  9.79372538E-01  0.00000000E+00
    7200 -2.80257502E-02 -5.92521102E-02  9.78840784E-01  9.81032893E-01  0.00000000E+00
    7300 -1.06932803E-02 -8.25253781E-02  9.77124379E-01  9.80661428E-01  0.00000000E+00
    7400 -5.72706685E-03 -1.15337517E-01  9.74061214E-01  9.80882659E-01  0.00000000E+00
    7500  1.24721432E-03 -1.14455098E-01  9.74500316E-01  9.81199465E-01  0.00000000E+00
    7600 -2.87009076E-03 -7.87341177E-02  9.77006680E-01  9.80178225E-01  0.00000000E+00
    7700  2.24574437E-02 -8.05630485E-02  9.73839861E-01  9.77424583E-01  0.00000000E+00
    7800  3.28387312E-03 -1.25097915E-01  9.70969637E-01  9.79000668E-01  0.00000000E+00
    7900  4.95828214E-03 -1.48097913E-01  9.69594588E-01  9.80852304E-01  0.00000000E+00
    8000 -4.97048532E-03 -1.39162945E-01  9.66792961E-01  9.76770014E-01  0.00000000E+00
    8100  3.20748743E-02 -1.27343893E-01  9.69149145E-01  9.78005792E-01  0.00000000E+00
    8200  4.70505812E-02 -1.15732359E-01  9.71594140E-01  9.79593236E-01  0.00000000E+00
    8300  5.90229521E-02 -1.08385795E-01  9.70684292E-01  9.78498434E-01  0.00000000E+00
    8400  8.92887470E-02 -1.03965973E-01  9.68940064E-01  9.78583799E-01  0.00000000E+00
    8500  7.82162441E-02 -9.60907697E-02  9.68808831E-01  9.76699425E-01  0.00000000E+00
    8600  5.78009319E-02 -7.34866111E-02  9.75381035E-01  9.79851720E-01  0.00000000E+00
    8700  8.86919461E-02 -7.82596766E-02  9.71994498E-01  9.79165023E-01  0.00000000E+00
    8800  8.24702427E-02 -6.86014269E-02  9.73549159E-01  9.79441403E-01  0.00000000E+00
    8900  9.20161091E-02 -1.04119552E-01  9.68714986E-01  9.78629945E-01  0.00000000E+00
    9000  6.44642370E-02 -1.00422930E-01  9.72334261E-01  9.79629684E-01  0.00000000E+00
    9100  1.03447610E-02 -1.26088804E-01  9.70242880E-01  9.78456257E-01  0.00000000E+00
    9200  2.16613628E-02 -1.06475577E-01  9.74350629E-01  9.80390438E-01  0.00000000E+00
    9300 -3.09202722E-03 -1.16082849E-01  9.71914342E-01  9.78826990E-01  0.00000000E+00
    9400  1.18428097E-03 -1.05026616E-01  9.74735820E-01  9.80378454E-01  0.00000000E+00
    9500  2.20001675E-02 -1.12743072E-01  9.73285139E-01  9.80040290E-01  0.00000000E+00
    9600  6.44195810E-02 -1.08462260E-01  9.68502349E-01  9.76683544E-01  0.00000000E+00
    9700  7.97668973E-02 -1.19134381E-01  9.67025926E-01  9.77596491E-01  0.00000000E+00
    9800  7.51754643E-02 -9.52936669E-02  9.71430962E-01  9.78984345E-01  0.00000000E+00
    9900  5.15523516E-02 -7.40166725E-02  9.76570544E-01  9.80727353E-01  0.00000000E+00
   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
       0  4.60237235E-02 -6.33458996E-02  9.77115269E-01  9.80247487E-01  0.00000000E+00
     100  2.23073314E-02 -6.81040135E-02  9.85792157E-01  9.88393622E-01  0.00000000E+00
     200  5.25402531E-03 -6.11524512E-02  9.86044510E-01  9.87952935E-01  0.00000000E+00
     300  3.97198031E-03 -3.61804749E-02  9.90195958E-01  9.90864692E-01  0.00000000E+00
     400  7.01442942E-03 -2.28687012E-02  9.89606597E-01  9.89895649E-01  0.00000000E+00
     500  2.84493994E-02 -3.07402449E-02  9.88844495E-01  9.89731158E-01  0.00000000E+00
     600  3.38233179E-02 -2.64328795E-02  9.88222779E-01  9.89154677E-01  0.00000000E+00
     700  4.22594638E-02 -4.80395014E-02  9.86098165E-01  9.88171669E-01  0.00000000E+00
     800  1.33512155E-02 -5.90790952E-02  9.88038410E-01  9.89893173E-01  0.00000000E+00
     900  1.05865047E-02 -4.04344703E-02  9.90142924E-01  9.91024738E-01  0.00000000E+00
    1000  2.11442096E-02 -3.01048652E-02  9.87354480E-01  9.88039599E-01  0.00000000E+00
    1100  3.81067950E-02 -3.56126087E-02  9.88890693E-01  9.90265211E-01  0.00000000E+00
    1200  5.20611347E-02 -3.66824783E-02  9.87597268E-01  9.89648589E-01  0.00000000E+00
    1300  4.23895871E-02 -3.94372294E-02  9.87351279E-01  9.89047381E-01  0.00000000E+00
    1400  5.15026526E-02 -2.72815187E-02  9.87070858E-01  9.88790010E-01  0.00000000E+00
    1500  4.22728583E-02 -1.57659112E-02  9.89250649E-01  9.90278953E-01  0.00000000E+00
    1600  2.72299348E-02 -8.16041091E-03  9.89909654E-01  9.90317719E-01  0.00000000E+00
    1700  4.18641213E-02  1.39330043E-02  9.88648719E-01  9.89632772E-01  0.00000000E+00
    1800  9.14769494E-03  2.33189692E-02  9.89034037E-01  9.89351192E-01  0.00000000E+00
    1900  1.54341400E-02  2.89927163E-02  9.89972608E-01  9.90517316E-01  0.00000000E+00
    2000  4.23934860E-03  5.15104363E-02  9.87748471E-01  9.89099762E-01  0.00000000E+00
    2100  2.39194306E-02  6.93864744E-02  9.86206921E-01  9.88934130E-01  0.00000000E+00
    2200  2.93355800E-02  6.12093158E-02  9.87003461E-01  9.89334619E-01  0.00000000E+00
    2300  4.54377181E-02  7.54178997E-02  9.84747272E-01  9.88675698E-01  0.00000000E+00
